Full Name,Value,Date
IñakiWilliams,10155000,17 dic 2022
IñakiWilliams,10079000,18 dic 2022
IñakiWilliams,10023000,19 dic 2022
IñakiWilliams,9993000,20 dic 2022
IñakiWilliams,9973000,21 dic 2022
IñakiWilliams,9984000,22 dic 2022
IñakiWilliams,10041000,23 dic 2022
IñakiWilliams,10065000,24 dic 2022
IñakiWilliams,10049000,25 dic 2022
IñakiWilliams,10016000,26 dic 2022
IñakiWilliams,9974000,27 dic 2022
IñakiWilliams,9967000,28 dic 2022
IñakiWilliams,9958000,29 dic 2022
IñakiWilliams,9864000,30 dic 2022
IñakiWilliams,9743000,31 dic 2022
IñakiWilliams,9627000,1 ene 2023
IñakiWilliams,9561000,2 ene 2023
IñakiWilliams,9535000,3 ene 2023
IñakiWilliams,9536000,4 ene 2023
IñakiWilliams,9556000,5 ene 2023
IñakiWilliams,9541000,6 ene 2023
IñakiWilliams,9431000,7 ene 2023
IñakiWilliams,9354000,8 ene 2023
IñakiWilliams,9305000,9 ene 2023
IñakiWilliams,9257000,10 ene 2023
IñakiWilliams,9233000,11 ene 2023
IñakiWilliams,9230000,12 ene 2023
IñakiWilliams,9226000,13 ene 2023
IñakiWilliams,9180000,14 ene 2023
IñakiWilliams,9053000,15 ene 2023
IñakiWilliams,8906000,16 ene 2023
IñakiWilliams,8787000,17 ene 2023
IñakiWilliams,8678000,18 ene 2023
IñakiWilliams,8589000,19 ene 2023
IñakiWilliams,8516000,20 ene 2023
IñakiWilliams,8398000,21 ene 2023
IñakiWilliams,8255000,22 ene 2023
IñakiWilliams,8147000,23 ene 2023
IñakiWilliams,7998000,24 ene 2023
IñakiWilliams,7939000,25 ene 2023
IñakiWilliams,7885000,26 ene 2023
IñakiWilliams,7851000,27 ene 2023
IñakiWilliams,7727000,28 ene 2023
IñakiWilliams,7612000,29 ene 2023
IñakiWilliams,7511000,30 ene 2023
IñakiWilliams,7392000,31 ene 2023
IñakiWilliams,7324000,1 feb 2023
IñakiWilliams,7217000,2 feb 2023
IñakiWilliams,7071000,3 feb 2023
IñakiWilliams,6922000,4 feb 2023
IñakiWilliams,6777000,5 feb 2023
IñakiWilliams,6645000,6 feb 2023
IñakiWilliams,6536000,7 feb 2023
IñakiWilliams,6432000,8 feb 2023
IñakiWilliams,6390000,9 feb 2023
IñakiWilliams,6384000,10 feb 2023
IñakiWilliams,6328000,11 feb 2023
IñakiWilliams,6301000,12 feb 2023
IñakiWilliams,6306000,13 feb 2023
IñakiWilliams,6356000,14 feb 2023
IñakiWilliams,6411000,15 feb 2023
IñakiWilliams,6454000,16 feb 2023
IñakiWilliams,6528000,17 feb 2023
IñakiWilliams,6580000,18 feb 2023
IñakiWilliams,6636000,19 feb 2023
IñakiWilliams,6689000,20 feb 2023
IñakiWilliams,6725000,21 feb 2023
IñakiWilliams,6785000,22 feb 2023
IñakiWilliams,6848000,23 feb 2023
IñakiWilliams,6910000,24 feb 2023
IñakiWilliams,6921000,25 feb 2023
IñakiWilliams,6936000,26 feb 2023
IñakiWilliams,6912000,27 feb 2023
IñakiWilliams,6868000,28 feb 2023
IñakiWilliams,6874000,1 mar 2023
IñakiWilliams,6886000,2 mar 2023
IñakiWilliams,6887000,3 mar 2023
IñakiWilliams,6843000,4 mar 2023
IñakiWilliams,6771000,5 mar 2023
IñakiWilliams,6671000,6 mar 2023
IñakiWilliams,6540000,7 mar 2023
IñakiWilliams,6451000,8 mar 2023
IñakiWilliams,6347000,9 mar 2023
IñakiWilliams,6268000,10 mar 2023
IñakiWilliams,6139000,11 mar 2023
IñakiWilliams,6025000,12 mar 2023
IñakiWilliams,5952000,13 mar 2023
IñakiWilliams,5907000,14 mar 2023
IñakiWilliams,5892000,15 mar 2023
IñakiWilliams,5909000,16 mar 2023
IñakiWilliams,5935000,17 mar 2023
IñakiWilliams,5949000,18 mar 2023
IñakiWilliams,5983000,19 mar 2023
IñakiWilliams,6041000,20 mar 2023
IñakiWilliams,6141000,21 mar 2023
IñakiWilliams,6229000,22 mar 2023
IñakiWilliams,6302000,23 mar 2023
IñakiWilliams,6393000,24 mar 2023
IñakiWilliams,6464000,25 mar 2023
IñakiWilliams,6536000,26 mar 2023
IñakiWilliams,6612000,27 mar 2023
IñakiWilliams,6683000,28 mar 2023
IñakiWilliams,6731000,29 mar 2023
IñakiWilliams,6824000,30 mar 2023
IñakiWilliams,6896000,31 mar 2023
IñakiWilliams,6914000,1 abr 2023
IñakiWilliams,6901000,2 abr 2023
IñakiWilliams,6832000,3 abr 2023
IñakiWilliams,6763000,4 abr 2023
IñakiWilliams,6765000,5 abr 2023
IñakiWilliams,6794000,6 abr 2023
IñakiWilliams,6843000,7 abr 2023
IñakiWilliams,6832000,8 abr 2023
IñakiWilliams,6910000,9 abr 2023
IñakiWilliams,7026000,10 abr 2023
IñakiWilliams,7152000,11 abr 2023
IñakiWilliams,7295000,12 abr 2023
IñakiWilliams,7436000,13 abr 2023
IñakiWilliams,7577000,14 abr 2023
IñakiWilliams,7677000,15 abr 2023
IñakiWilliams,7856000,16 abr 2023
IñakiWilliams,8034000,17 abr 2023
IñakiWilliams,8196000,18 abr 2023
IñakiWilliams,8382000,19 abr 2023
IñakiWilliams,8564000,20 abr 2023
IñakiWilliams,8743000,21 abr 2023
IñakiWilliams,8889000,22 abr 2023
IñakiWilliams,9038000,23 abr 2023
IñakiWilliams,9191000,24 abr 2023
IñakiWilliams,9360000,25 abr 2023
IñakiWilliams,9512000,26 abr 2023
IñakiWilliams,9677000,27 abr 2023
IñakiWilliams,9845000,28 abr 2023
IñakiWilliams,10008000,29 abr 2023
IñakiWilliams,10059000,30 abr 2023
IñakiWilliams,10115000,1 may 2023
IñakiWilliams,10172000,2 may 2023
IñakiWilliams,10223000,3 may 2023
IñakiWilliams,10283000,4 may 2023
IñakiWilliams,10345000,5 may 2023
IñakiWilliams,10424000,6 may 2023
IñakiWilliams,10503000,7 may 2023
IñakiWilliams,10586000,8 may 2023
IñakiWilliams,10664000,9 may 2023
IñakiWilliams,10746000,10 may 2023
IñakiWilliams,10830000,11 may 2023
IñakiWilliams,10913000,12 may 2023
IñakiWilliams,10977000,13 may 2023
IñakiWilliams,11045000,14 may 2023
IñakiWilliams,11117000,15 may 2023
IñakiWilliams,11194000,16 may 2023
IñakiWilliams,11279000,17 may 2023
IñakiWilliams,11369000,18 may 2023
IñakiWilliams,11369000,19 may 2023
IñakiWilliams,11443000,20 may 2023
IñakiWilliams,11530000,21 may 2023
IñakiWilliams,11624000,22 may 2023
IñakiWilliams,11731000,23 may 2023
IñakiWilliams,11824000,24 may 2023
IñakiWilliams,11927000,25 may 2023
IñakiWilliams,12039000,26 may 2023
IñakiWilliams,12173000,27 may 2023
IñakiWilliams,12245000,28 may 2023
IñakiWilliams,12302000,29 may 2023
IñakiWilliams,12407000,30 may 2023
IñakiWilliams,12521000,31 may 2023
IñakiWilliams,12626000,1 jun 2023
IñakiWilliams,12738000,2 jun 2023
IñakiWilliams,12853000,3 jun 2023
IñakiWilliams,12972000,4 jun 2023
IñakiWilliams,12978000,5 jun 2023
IñakiWilliams,12955000,6 jun 2023
IñakiWilliams,12935000,7 jun 2023
IñakiWilliams,12882000,8 jun 2023
IñakiWilliams,12890000,9 jun 2023
IñakiWilliams,12835000,10 jun 2023
IñakiWilliams,12811000,11 jun 2023
IñakiWilliams,12791000,12 jun 2023
IñakiWilliams,12771000,13 jun 2023
IñakiWilliams,12691000,14 jun 2023
IñakiWilliams,12628000,15 jun 2023
IñakiWilliams,12592000,16 jun 2023
IñakiWilliams,12528000,17 jun 2023
IñakiWilliams,12450000,18 jun 2023
IñakiWilliams,12372000,19 jun 2023
IñakiWilliams,12323000,20 jun 2023
IñakiWilliams,12282000,21 jun 2023
IñakiWilliams,12251000,22 jun 2023
IñakiWilliams,12196000,23 jun 2023
IñakiWilliams,12120000,24 jun 2023
IñakiWilliams,12044000,25 jun 2023
IñakiWilliams,11990000,26 jun 2023
IñakiWilliams,11947000,27 jun 2023
IñakiWilliams,11887000,28 jun 2023
IñakiWilliams,11813000,29 jun 2023
IñakiWilliams,11762000,30 jun 2023
IñakiWilliams,11739000,1 jul 2023
IñakiWilliams,11715000,2 jul 2023
IñakiWilliams,11706000,3 jul 2023
IñakiWilliams,11678000,4 jul 2023
IñakiWilliams,11643000,5 jul 2023
IñakiWilliams,11607000,6 jul 2023
IñakiWilliams,11571000,7 jul 2023
IñakiWilliams,11535000,8 jul 2023
IñakiWilliams,11504000,9 jul 2023
IñakiWilliams,11463000,10 jul 2023
IñakiWilliams,11463000,12 jul 2023
IñakiWilliams,11447000,13 jul 2023
IñakiWilliams,11410000,14 jul 2023
IñakiWilliams,11360000,15 jul 2023
IñakiWilliams,11291000,16 jul 2023
IñakiWilliams,11237000,17 jul 2023
IñakiWilliams,10819000,18 jul 2023
IñakiWilliams,11158000,19 jul 2023
IñakiWilliams,11133000,20 jul 2023
IñakiWilliams,11105000,21 jul 2023
IñakiWilliams,11071000,22 jul 2023
IñakiWilliams,11043000,23 jul 2023
IñakiWilliams,11030000,24 jul 2023
IñakiWilliams,11006000,25 jul 2023
IñakiWilliams,10988000,26 jul 2023
IñakiWilliams,10980000,27 jul 2023
IñakiWilliams,10961000,28 jul 2023
IñakiWilliams,10940000,29 jul 2023
IñakiWilliams,10918000,30 jul 2023
IñakiWilliams,10899000,31 jul 2023
IñakiWilliams,10878000,1 ago 2023
IñakiWilliams,10863000,2 ago 2023
IñakiWilliams,10842000,3 ago 2023
IñakiWilliams,10819000,4 ago 2023
IñakiWilliams,10807000,5 ago 2023
IñakiWilliams,10782000,6 ago 2023
IñakiWilliams,10749000,7 ago 2023
IñakiWilliams,10729000,8 ago 2023
IñakiWilliams,10703000,9 ago 2023
IñakiWilliams,10661000,10 ago 2023
IñakiWilliams,10619000,11 ago 2023
IñakiWilliams,10582000,12 ago 2023
IñakiWilliams,10536000,13 ago 2023
IñakiWilliams,10470000,14 ago 2023
IñakiWilliams,10407000,15 ago 2023
IñakiWilliams,10372000,16 ago 2023
IñakiWilliams,10332000,17 ago 2023
IñakiWilliams,10283000,18 ago 2023
IñakiWilliams,10234000,19 ago 2023
IñakiWilliams,10206000,20 ago 2023
IñakiWilliams,10203000,21 ago 2023
IñakiWilliams,10202000,22 ago 2023
IñakiWilliams,10229000,23 ago 2023
IñakiWilliams,10255000,24 ago 2023
IñakiWilliams,10278000,25 ago 2023
IñakiWilliams,10290000,26 ago 2023
IñakiWilliams,10308000,27 ago 2023
IñakiWilliams,10332000,28 ago 2023
IñakiWilliams,10392000,29 ago 2023
IñakiWilliams,10475000,30 ago 2023
IñakiWilliams,10548000,31 ago 2023
IñakiWilliams,10602000,1 sept 2023
IñakiWilliams,10614000,2 sept 2023
IñakiWilliams,10647000,3 sept 2023
IñakiWilliams,10684000,4 sept 2023
IñakiWilliams,10761000,5 sept 2023
IñakiWilliams,10820000,6 sept 2023
IñakiWilliams,10887000,7 sept 2023
IñakiWilliams,10952000,8 sept 2023
IñakiWilliams,11008000,9 sept 2023
IñakiWilliams,11052000,10 sept 2023
IñakiWilliams,11089000,11 sept 2023
IñakiWilliams,11117000,12 sept 2023
IñakiWilliams,11146000,13 sept 2023
IñakiWilliams,11164000,14 sept 2023
IñakiWilliams,11176000,15 sept 2023
IñakiWilliams,11186000,16 sept 2023
IñakiWilliams,11267000,17 sept 2023
IñakiWilliams,11353000,18 sept 2023
IñakiWilliams,11439000,19 sept 2023
IñakiWilliams,11544000,20 sept 2023
IñakiWilliams,11637000,21 sept 2023
IñakiWilliams,11719000,22 sept 2023
IñakiWilliams,11820000,23 sept 2023
IñakiWilliams,11928000,24 sept 2023
IñakiWilliams,12039000,25 sept 2023
IñakiWilliams,12161000,26 sept 2023
IñakiWilliams,12269000,27 sept 2023
IñakiWilliams,12395000,28 sept 2023
IñakiWilliams,12518000,29 sept 2023
IñakiWilliams,12631000,30 sept 2023
IñakiWilliams,12763000,1 oct 2023
IñakiWilliams,12888000,2 oct 2023
IñakiWilliams,13016000,3 oct 2023
IñakiWilliams,13154000,4 oct 2023
IñakiWilliams,13278000,5 oct 2023
IñakiWilliams,13409000,6 oct 2023
IñakiWilliams,13524000,7 oct 2023
IñakiWilliams,13658000,8 oct 2023
IñakiWilliams,13790000,9 oct 2023
IñakiWilliams,13937000,10 oct 2023
IñakiWilliams,14075000,11 oct 2023
IñakiWilliams,14211000,12 oct 2023
IñakiWilliams,14346000,13 oct 2023
IñakiWilliams,14466000,14 oct 2023
IñakiWilliams,14585000,15 oct 2023
IñakiWilliams,14703000,16 oct 2023
IñakiWilliams,14816000,17 oct 2023
IñakiWilliams,14925000,18 oct 2023
IñakiWilliams,15030000,19 oct 2023
IñakiWilliams,15049000,20 oct 2023
AleixGarcía,11113000,20 oct 2022
AleixGarcía,11225000,21 oct 2022
AleixGarcía,11335000,22 oct 2022
AleixGarcía,11451000,23 oct 2022
AleixGarcía,11560000,24 oct 2022
AleixGarcía,11660000,25 oct 2022
AleixGarcía,11775000,26 oct 2022
AleixGarcía,11884000,27 oct 2022
AleixGarcía,11987000,28 oct 2022
AleixGarcía,12050000,29 oct 2022
AleixGarcía,12135000,30 oct 2022
AleixGarcía,12235000,31 oct 2022
AleixGarcía,12336000,1 nov 2022
AleixGarcía,12446000,2 nov 2022
AleixGarcía,12554000,3 nov 2022
AleixGarcía,12656000,4 nov 2022
AleixGarcía,12757000,5 nov 2022
AleixGarcía,12861000,6 nov 2022
AleixGarcía,12957000,7 nov 2022
AleixGarcía,13035000,8 nov 2022
AleixGarcía,13174000,9 nov 2022
AleixGarcía,13309000,10 nov 2022
AleixGarcía,13370000,11 nov 2022
AleixGarcía,13439000,12 nov 2022
AleixGarcía,13500000,13 nov 2022
AleixGarcía,13553000,14 nov 2022
AleixGarcía,13603000,15 nov 2022
AleixGarcía,13657000,16 nov 2022
AleixGarcía,13707000,17 nov 2022
AleixGarcía,13756000,18 nov 2022
AleixGarcía,13797000,19 nov 2022
AleixGarcía,13847000,20 nov 2022
AleixGarcía,13880000,21 nov 2022
AleixGarcía,13908000,22 nov 2022
AleixGarcía,13938000,23 nov 2022
AleixGarcía,13977000,24 nov 2022
AleixGarcía,14018000,25 nov 2022
AleixGarcía,14056000,26 nov 2022
AleixGarcía,14074000,27 nov 2022
AleixGarcía,14092000,28 nov 2022
AleixGarcía,14138000,29 nov 2022
AleixGarcía,14193000,30 nov 2022
AleixGarcía,14212000,1 dic 2022
AleixGarcía,14233000,2 dic 2022
AleixGarcía,14269000,3 dic 2022
AleixGarcía,14311000,4 dic 2022
AleixGarcía,14353000,5 dic 2022
AleixGarcía,14382000,6 dic 2022
AleixGarcía,14374000,7 dic 2022
AleixGarcía,14386000,8 dic 2022
AleixGarcía,14397000,9 dic 2022
AleixGarcía,14374000,10 dic 2022
AleixGarcía,14393000,11 dic 2022
AleixGarcía,14430000,12 dic 2022
AleixGarcía,14453000,13 dic 2022
AleixGarcía,14514000,14 dic 2022
AleixGarcía,14563000,15 dic 2022
AleixGarcía,14593000,16 dic 2022
AleixGarcía,14627000,17 dic 2022
AleixGarcía,14621000,18 dic 2022
AleixGarcía,14608000,19 dic 2022
AleixGarcía,14651000,20 dic 2022
AleixGarcía,14707000,21 dic 2022
AleixGarcía,14768000,22 dic 2022
AleixGarcía,14793000,23 dic 2022
AleixGarcía,14777000,24 dic 2022
AleixGarcía,14808000,25 dic 2022
AleixGarcía,14861000,26 dic 2022
AleixGarcía,14905000,27 dic 2022
AleixGarcía,14955000,28 dic 2022
AleixGarcía,14981000,29 dic 2022
AleixGarcía,15013000,30 dic 2022
AleixGarcía,14990000,31 dic 2022
AleixGarcía,15004000,1 ene 2023
AleixGarcía,15017000,2 ene 2023
AleixGarcía,15023000,3 ene 2023
AleixGarcía,15033000,4 ene 2023
AleixGarcía,15042000,5 ene 2023
AleixGarcía,15040000,6 ene 2023
AleixGarcía,15019000,7 ene 2023
AleixGarcía,15045000,8 ene 2023
AleixGarcía,15078000,9 ene 2023
AleixGarcía,15115000,10 ene 2023
AleixGarcía,15174000,11 ene 2023
AleixGarcía,15221000,12 ene 2023
AleixGarcía,15263000,13 ene 2023
AleixGarcía,15275000,14 ene 2023
AleixGarcía,15326000,15 ene 2023
AleixGarcía,15368000,16 ene 2023
AleixGarcía,15405000,17 ene 2023
AleixGarcía,15457000,18 ene 2023
AleixGarcía,15505000,19 ene 2023
AleixGarcía,15541000,20 ene 2023
AleixGarcía,15552000,21 ene 2023
AleixGarcía,15573000,22 ene 2023
AleixGarcía,15605000,23 ene 2023
AleixGarcía,15645000,24 ene 2023
AleixGarcía,15708000,25 ene 2023
AleixGarcía,15766000,26 ene 2023
AleixGarcía,15799000,27 ene 2023
AleixGarcía,15817000,28 ene 2023
AleixGarcía,15854000,29 ene 2023
AleixGarcía,15902000,30 ene 2023
AleixGarcía,15952000,31 ene 2023
AleixGarcía,16011000,1 feb 2023
AleixGarcía,16054000,2 feb 2023
AleixGarcía,16096000,3 feb 2023
AleixGarcía,16120000,4 feb 2023
AleixGarcía,16154000,5 feb 2023
AleixGarcía,16226000,6 feb 2023
AleixGarcía,16292000,7 feb 2023
AleixGarcía,16365000,8 feb 2023
AleixGarcía,16431000,9 feb 2023
AleixGarcía,16490000,10 feb 2023
AleixGarcía,16483000,11 feb 2023
AleixGarcía,16451000,12 feb 2023
AleixGarcía,16430000,13 feb 2023
AleixGarcía,16412000,14 feb 2023
AleixGarcía,16389000,15 feb 2023
AleixGarcía,16352000,16 feb 2023
AleixGarcía,16349000,17 feb 2023
AleixGarcía,16366000,18 feb 2023
AleixGarcía,16419000,19 feb 2023
AleixGarcía,16468000,20 feb 2023
AleixGarcía,16512000,21 feb 2023
AleixGarcía,16573000,22 feb 2023
AleixGarcía,16616000,23 feb 2023
AleixGarcía,16647000,24 feb 2023
AleixGarcía,16656000,25 feb 2023
AleixGarcía,16689000,26 feb 2023
AleixGarcía,16768000,27 feb 2023
AleixGarcía,16846000,28 feb 2023
AleixGarcía,16936000,1 mar 2023
AleixGarcía,17018000,2 mar 2023
AleixGarcía,17090000,3 mar 2023
AleixGarcía,17121000,4 mar 2023
AleixGarcía,17151000,5 mar 2023
AleixGarcía,17181000,6 mar 2023
AleixGarcía,17203000,7 mar 2023
AleixGarcía,17236000,8 mar 2023
AleixGarcía,17294000,9 mar 2023
AleixGarcía,17338000,10 mar 2023
AleixGarcía,17341000,11 mar 2023
AleixGarcía,17364000,12 mar 2023
AleixGarcía,17387000,13 mar 2023
AleixGarcía,17418000,14 mar 2023
AleixGarcía,17450000,15 mar 2023
AleixGarcía,17412000,16 mar 2023
AleixGarcía,17312000,17 mar 2023
AleixGarcía,17211000,18 mar 2023
AleixGarcía,17113000,19 mar 2023
AleixGarcía,17010000,20 mar 2023
AleixGarcía,16911000,21 mar 2023
AleixGarcía,16813000,22 mar 2023
AleixGarcía,16722000,23 mar 2023
AleixGarcía,16624000,24 mar 2023
AleixGarcía,16531000,25 mar 2023
AleixGarcía,16435000,26 mar 2023
AleixGarcía,16344000,27 mar 2023
AleixGarcía,16253000,28 mar 2023
AleixGarcía,16162000,29 mar 2023
AleixGarcía,16066000,30 mar 2023
AleixGarcía,15972000,31 mar 2023
AleixGarcía,15877000,1 abr 2023
AleixGarcía,15790000,2 abr 2023
AleixGarcía,15697000,3 abr 2023
AleixGarcía,15614000,4 abr 2023
AleixGarcía,15538000,5 abr 2023
AleixGarcía,15476000,6 abr 2023
AleixGarcía,15421000,7 abr 2023
AleixGarcía,15383000,8 abr 2023
AleixGarcía,15346000,9 abr 2023
AleixGarcía,15329000,10 abr 2023
AleixGarcía,15349000,11 abr 2023
AleixGarcía,15397000,12 abr 2023
AleixGarcía,15444000,13 abr 2023
AleixGarcía,15479000,14 abr 2023
AleixGarcía,15488000,15 abr 2023
AleixGarcía,15493000,16 abr 2023
AleixGarcía,15525000,17 abr 2023
AleixGarcía,15543000,18 abr 2023
AleixGarcía,15581000,19 abr 2023
AleixGarcía,15616000,20 abr 2023
AleixGarcía,15639000,21 abr 2023
AleixGarcía,15644000,22 abr 2023
AleixGarcía,15646000,23 abr 2023
AleixGarcía,15647000,24 abr 2023
AleixGarcía,15645000,25 abr 2023
AleixGarcía,15630000,26 abr 2023
AleixGarcía,15620000,27 abr 2023
AleixGarcía,15611000,28 abr 2023
AleixGarcía,15606000,29 abr 2023
AleixGarcía,15599000,30 abr 2023
AleixGarcía,15596000,1 may 2023
AleixGarcía,15595000,2 may 2023
AleixGarcía,15586000,3 may 2023
AleixGarcía,15585000,4 may 2023
AleixGarcía,15585000,5 may 2023
AleixGarcía,15597000,6 may 2023
AleixGarcía,15613000,7 may 2023
AleixGarcía,15634000,8 may 2023
AleixGarcía,15648000,9 may 2023
AleixGarcía,15666000,10 may 2023
AleixGarcía,15683000,11 may 2023
AleixGarcía,15694000,12 may 2023
AleixGarcía,15694000,13 may 2023
AleixGarcía,15697000,14 may 2023
AleixGarcía,15703000,15 may 2023
AleixGarcía,15713000,16 may 2023
AleixGarcía,15727000,17 may 2023
AleixGarcía,15748000,18 may 2023
AleixGarcía,15748000,19 may 2023
AleixGarcía,15759000,20 may 2023
AleixGarcía,15773000,21 may 2023
AleixGarcía,15792000,22 may 2023
AleixGarcía,15815000,23 may 2023
AleixGarcía,15829000,24 may 2023
AleixGarcía,15850000,25 may 2023
AleixGarcía,15878000,26 may 2023
AleixGarcía,15801000,27 may 2023
AleixGarcía,15723000,28 may 2023
AleixGarcía,15680000,29 may 2023
AleixGarcía,15693000,30 may 2023
AleixGarcía,15711000,31 may 2023
AleixGarcía,15733000,1 jun 2023
AleixGarcía,15752000,2 jun 2023
AleixGarcía,15777000,3 jun 2023
AleixGarcía,15806000,4 jun 2023
AleixGarcía,15787000,5 jun 2023
AleixGarcía,15751000,6 jun 2023
AleixGarcía,15713000,7 jun 2023
AleixGarcía,15682000,8 jun 2023
AleixGarcía,15675000,9 jun 2023
AleixGarcía,15634000,10 jun 2023
AleixGarcía,15601000,11 jun 2023
AleixGarcía,15564000,12 jun 2023
AleixGarcía,15520000,13 jun 2023
AleixGarcía,15480000,14 jun 2023
AleixGarcía,15437000,15 jun 2023
AleixGarcía,15399000,16 jun 2023
AleixGarcía,15355000,17 jun 2023
AleixGarcía,15312000,18 jun 2023
AleixGarcía,15274000,19 jun 2023
AleixGarcía,15236000,20 jun 2023
AleixGarcía,15193000,21 jun 2023
AleixGarcía,15157000,22 jun 2023
AleixGarcía,15116000,23 jun 2023
AleixGarcía,15069000,24 jun 2023
AleixGarcía,15030000,25 jun 2023
AleixGarcía,14996000,26 jun 2023
AleixGarcía,14945000,27 jun 2023
AleixGarcía,14898000,28 jun 2023
AleixGarcía,14849000,29 jun 2023
AleixGarcía,14801000,30 jun 2023
AleixGarcía,14762000,1 jul 2023
AleixGarcía,14740000,2 jul 2023
AleixGarcía,14706000,3 jul 2023
AleixGarcía,14673000,4 jul 2023
AleixGarcía,14648000,5 jul 2023
AleixGarcía,14601000,6 jul 2023
AleixGarcía,14562000,7 jul 2023
AleixGarcía,14517000,8 jul 2023
AleixGarcía,14479000,9 jul 2023
AleixGarcía,14423000,10 jul 2023
AleixGarcía,14423000,12 jul 2023
AleixGarcía,14410000,13 jul 2023
AleixGarcía,14370000,14 jul 2023
AleixGarcía,14303000,15 jul 2023
AleixGarcía,14241000,16 jul 2023
AleixGarcía,14201000,17 jul 2023
AleixGarcía,14164000,18 jul 2023
AleixGarcía,14132000,19 jul 2023
AleixGarcía,14070000,20 jul 2023
AleixGarcía,14022000,21 jul 2023
AleixGarcía,13979000,22 jul 2023
AleixGarcía,13952000,23 jul 2023
AleixGarcía,13914000,24 jul 2023
AleixGarcía,13875000,25 jul 2023
AleixGarcía,13843000,26 jul 2023
AleixGarcía,13806000,27 jul 2023
AleixGarcía,13754000,28 jul 2023
AleixGarcía,13700000,29 jul 2023
AleixGarcía,13656000,30 jul 2023
AleixGarcía,13613000,31 jul 2023
AleixGarcía,13558000,1 ago 2023
AleixGarcía,13519000,2 ago 2023
AleixGarcía,13493000,3 ago 2023
AleixGarcía,13457000,4 ago 2023
AleixGarcía,13419000,5 ago 2023
AleixGarcía,13359000,6 ago 2023
AleixGarcía,13301000,7 ago 2023
